Year,Month,Day,Hour,Temp,Humidity,Pressure,Rain,Snow,Cloud,Sun,WindSpeed,WindDir
2019,1,1,0,9.100812,80.37642,1035.8,0,0,50,0,13.797912,277.49585
2019,1,1,1,8.940811,81.81888,1035.6,0,0,32,0,13.797912,277.49585
2019,1,1,2,8.860811,81.86449,1035.5,0,0,30,0,14.332341,281.59216
2019,1,1,3,8.800812,82.084076,1035.5,0,0,33,0,13.627795,282.20047
2019,1,1,4,8.790812,81.570335,1035.3,0,0,32,0,13.276144,282.5288
2019,1,1,5,8.680812,81.66828,1035.6,0,0,36,0,11.966954,285.70865
2019,1,1,6,8.140811,83.20313,1035.4,0,0,17,0,11.503113,290.1363
2019,1,1,7,7.9408116,83.584366,1035.4,0,0,8,0,11.631956,291.8014
2019,1,1,8,7.530812,84.94643,1035.7,0,0,5,0,11.966953,291.16125
2019,1,1,9,7.3608117,86.24367,1036.3,0,0,10,0,12.72283,295.11484
2019,1,1,10,7.6408114,87.73107,1036.7,0,0,23,32.352837,12.879752,296.56506
2019,1,1,11,8.480812,88.24284,1036.9,0,0,39,35.106384,12.287555,301.82745
2019,1,1,12,9.350812,86.34663,1037,0,0,48,29.361702,12.904882,300.1414
2019,1,1,13,10.210812,83.5309,1036.6,0,0,57,23.617023,12.879752,296.56506
2019,1,1,14,10.710812,83.99516,1036.5,0,0,67,17.234043,14.512064,299.74487
2019,1,1,15,10.870811,84.18701,1036.5,0,0,100,0,14.57889,302.90524
2019,1,1,16,10.700811,84.62709,1036.7,0,0,100,0,11.435313,298.1786
2019,1,1,17,10.360811,86.33856,1037,0,0,48,29.361702,9.826088,298.44293
2019,1,1,18,9.870811,88.13565,1037.3,0,0,55,7.004787,8.942214,310.10092
2019,1,1,19,8.960812,89.94446,1038.1,0,0,45,0,7.4128532,330.94543
2019,1,1,20,8.550812,88.37171,1038.7,0,0,100,0,7.2359104,5.7105865
2019,1,1,21,7.6308117,86.8177,1039.5,0,0,89,0,10.086427,34.824493
2019,1,1,22,6.1808114,86.84014,1039.8,0,0,70,0,9.931042,46.468796
2019,1,1,23,5.4008117,86.07694,1040.2,0,0,42,0,10.296251,53.53076
2019,1,2,0,4.760812,86.74104,1040.8,0,0,35,0,10.296251,53.53076
2019,1,2,1,4.9008117,86.448235,1041.3,0,0,57,0,12.10157,59.620865
2019,1,2,2,4.6808114,85.56161,1042.1,0,0,63,0,13.237039,67.61986
2019,1,2,3,4.0808115,84.81342,1042.8,0,0,73,0,12.181625,71.029594
2019,1,2,4,3.1408117,84.44533,1043.2,0,0,55,0,10.028439,68.96249
2019,1,2,5,2.4708116,83.619385,1043.5,0,0,32,0,7.5942082,58.570435
2019,1,2,6,1.9508116,83.48482,1043.1,0,0,10,0,7.42159,50.906143
2019,1,2,7,1.7008116,82.77655,1043.4,0,0,11.400001,0,7.653705,48.81407
2019,1,2,8,1.2108116,83.25588,1043.8,0,0,16.2,0,7.8954163,46.847595
2019,1,2,9,0.78081155,84.24763,1044.2,0,0,17.1,0,7.127636,44.999985
2019,1,2,10,0.9308116,84.893486,1044.7,0,0,18.900002,34.394203,7.386582,46.97493
2019,1,2,11,2.3208115,82.021614,1045,0,0,21,46.595745,8.14587,44.999985
2019,1,2,12,3.5808115,77.39,1045.4,0,0,17.1,49.085102,7.24486,63.43495
2019,1,2,13,4.4808116,73.05867,1045,0,0,17.1,49.085102,7.172949,72.47443
2019,1,2,14,4.8108115,71.23099,1044.7,0,0,15.3,50.234043,7.5942073,84.55967
2019,1,2,15,4.8908114,68.891685,1044.4,0,0,10,53.61702,7.2,89.99999
2019,1,2,16,4.5808115,69.22743,1044.1,0,0,8,54.893616,6.12,89.99999
2019,1,2,17,2.8708117,75.85461,1044.2,0,0,17,49.148937,5.04,89.99999
2019,1,2,18,1.6508117,77.78699,1044.3,0,0,13.200001,15.47234,5.1544156,77.905235
2019,1,2,19,1.1508116,78.452446,1044.4,0,0,35,0,5.3517847,70.346176
2019,1,2,20,0.9808116,78.89115,1044.5,0,0,27,0,5.3517847,70.346176
2019,1,2,21,0.4608116,79.15464,1044.6,0,0,45,0,5.3517847,70.346176
2019,1,2,22,0.4808116,79.39507,1044.3,0,0,45,0,5.1544156,77.905235
2019,1,2,23,2.3708115,73.54765,1044.1,0,0,67,0,5.1544156,77.905235
2019,1,3,0,2.4008117,74.211174,1044.1,0,0,47,0,5.8603754,79.38034
2019,1,3,1,2.2008116,75.168236,1043.8,0,0,48,0,5.506941,78.69006
2019,1,3,2,2.0408115,74.80312,1043.7,0,0,42,0,4.3349743,85.23635
2019,1,3,3,2.2208116,72.755844,1043.7,0,0,39,0,7.2805495,81.46923
2019,1,3,4,2.3108115,73.42631,1043.5,0,0,41,0,5.506941,78.69006
2019,1,3,5,1.4308116,75.86146,1043.3,0,0,38,0,5.5887027,75.06858
2019,1,3,6,1.2508116,75.094345,1043.2,0,0,30,0,5.154415,65.224846
2019,1,3,7,1.4108115,75.06973,1043.3,0,0,32,0,4.510787,61.38954
2019,1,3,8,1.6508117,74.33726,1043.3,0,0,35,0,5.315336,61.699234
2019,1,3,9,1.4908116,74.47177,1043.5,0,0,39,0,5.315336,61.699234
2019,1,3,10,1.5108116,73.86661,1043.7,0,0,26,31.287235,5.495161,58.392494
2019,1,3,11,2.2008116,71.03764,1044.1,0,0,26,43.404255,6.519877,83.65981
2019,1,3,12,2.5308115,66.63646,1044.1,0,0,23,45.31915,6.519877,96.34019
2019,1,3,13,2.6508117,66.366356,1043.5,0,0,19,47.872337,4.6800003,112.61986
2019,1,3,14,3.0408115,67.61027,1043.4,0,0,13,51.70213,2.968636,104.03624
2019,1,3,15,3.2408116,67.85866,1043.2,0,0,14,51.06383,2.968636,75.96376
2019,1,3,16,3.0808115,69.55795,1043.2,0,0,13,51.70213,4.6800003,67.380135
2019,1,3,17,1.6208116,76.12398,1043.4,0,0,10,53.61702,5.634891,63.43495
2019,1,3,18,0.9908116,76.28845,1043,0,0,7,17.693085,5.634891,63.43495
2019,1,3,19,0.0708116,78.0255,1043.1,0,0,13,0,6.439876,63.43495
2019,1,3,20,-0.049188405,80.50208,1043.3,0,0,17,0,6.763786,64.79888
2019,1,3,21,-0.039188415,81.59591,1043.4,0,0,26,0,5.8048253,60.25511
2019,1,3,22,-0.15918842,82.18977,1043.4,0,0,33,0,5.315336,61.699234
2019,1,3,23,-0.009188414,83.13901,1043.6,0,0,35,0,5.1919937,56.30993
2019,1,4,0,0.37081158,83.31887,1043.8,0,0,41,0,4.39436,55.007973
2019,1,4,1,-0.029188424,84.51118,1043.5,0,0,38,0,3.8268526,48.81407
2019,1,4,2,0.10081157,83.40358,1043.4,0,0,32,0,4.5820518,44.999985
2019,1,4,3,-0.4291884,84.518654,1043.5,0,0,23,0,5.0911684,44.999985
2019,1,4,4,-0.6491884,86.14728,1043.5,0,0,22,0,3.563818,44.999985
2019,1,4,5,-0.7591884,86.90929,1043,0,0,11,0,3.396233,32.005356
2019,1,4,6,-1.7191885,88.770996,1042.6,0,0,23,0,3.0758414,20.556046
2019,1,4,7,-1.9391885,90.023865,1042.6,0,0,22,0,3.7064266,29.05458
2019,1,4,8,-2.0191884,90.354706,1042.9,0,0,16,0,3.8939953,33.690063
2019,1,4,9,-2.1591883,90.88607,1043.1,0,0,26,0,3.5455887,23.962494
2019,1,4,10,-1.7191885,90.520325,1043.7,0,0,14,36.99291,4.5536795,18.434952
2019,1,4,11,-0.3591884,87.9344,1043.8,0,0,11,52.97872,4.39436,34.99202
2019,1,4,12,1.0008116,82.734024,1043.8,0,0,11,52.97872,1.8,36.86989
2019,1,4,13,2.0908115,78.67493,1043.5,0,0,7,55.531918,1.8,270
2019,1,4,14,2.8608117,76.75123,1042.5,0,0,4,57.44681,2.5959969,303.69006
2019,1,4,15,3.3908117,74.626335,1042.5,0,0,2,58.723404,3.0547013,315
2019,1,4,16,3.3008115,83.129265,1042.5,0,0,2,58.723404,2.3051248,308.65982
2019,1,4,17,3.8108115,72.70856,1041.9,0,0,2,58.723404,6.297428,329.03625
2019,1,4,18,1.6808116,80.42684,1042.6,0,0,4,19.356382,7.2,360
2019,1,4,19,-0.55918837,86.93385,1042.4,0,0,4,0,6.12,360
2019,1,4,20,-0.9991884,89.31612,1042.4,0,0,5,0,4.6938252,355.60132
2019,1,4,21,-0.25918844,87.619705,1042.8,0,0,2.4,0,4.452954,345.96375
2019,1,4,22,-0.1791884,85.759224,1042.5,0,0,2,0,4.452954,345.96375
2019,1,4,23,-0.93918836,87.93291,1042.1,0,0,5,0,4.6938252,355.60132
2019,1,5,0,-1.5391884,88.59137,1042.2,0,0,8,0,3.9763298,354.8056
2019,1,5,1,-0.9191884,87.73831,1041.9,0,0,10,0,2.8799999,360
2019,1,5,2,-0.85918844,87.54893,1041.6,0,0,14,0,1.4399999,360
2019,1,5,3,-0.80918837,86.25568,1041.5,0,0,17,0,1.8,360
2019,1,5,4,-0.70918834,85.75394,1041.6,0,0,27,0,0,180
2019,1,5,5,-0.10918841,84.18562,1041.2,0,0,25,0,1.484318,14.03624
2019,1,5,6,-0.20918843,81.446815,1040.7,0,0,27,0,2.5455842,315
2019,1,5,7,0.15081158,81.20019,1040.2,0,0,39,0,4.6102495,308.65982
2019,1,5,8,1.3108116,79.24194,1040.1,0,0,35,0,6.4096174,308.15723
2019,1,5,9,1.7608116,77.92212,1040.4,0,0,26,0,7.491114,305.2176
2019,1,5,10,2.9408116,75.64476,1040.6,0,0,29,30.195034,6.6087217,299.35776
2019,1,5,11,3.7108116,82.34828,1040.6,0,0,35,37.659573,5.8048253,277.125
2019,1,5,12,4.8208117,83.64124,1040.4,0,0,41,33.82979,7.5685663,267.27368
2019,1,5,13,5.4508114,84.02526,1040,0,0,39,35.106384,10.805999,271.90915
2019,1,5,14,5.9108114,81.61173,1039.6,0,0,82,7.6595736,14.332341,281.59216
2019,1,5,15,6.1308117,78.78676,1039.3,0,0,92,1.2765956,11.659777,278.88065
2019,1,5,16,5.7908115,81.82703,1039.5,0,0,98,0,11.304229,279.16235
2019,1,5,17,5.8408117,81.892654,1039.3,0,0,97,0,9.826088,278.42697
2019,1,5,18,5.8508115,82.53807,1039,0,0,85,2.042553,7.6367526,278.1301
2019,1,5,19,5.2108116,85.20045,1038.9,0,0,92,0,6.849467,273.0128
2019,1,5,20,5.530812,84.99811,1038.6,0,0,64,0,7.5599995,270
2019,1,5,21,5.260812,86.12161,1038.6,0,0,52,0,9.007196,272.29062
2019,1,5,22,5.7008114,85.62506,1038.5,0,0,38,0,8.647496,272.38596
2019,1,5,23,5.1008115,85.67415,1038.4,0,0,66,0,7.2,270
2019,1,6,0,5.7008114,85.07981,1038.3,0,0,42,0,8.669949,274.76364
2019,1,6,1,5.8108115,86.12522,1038.1,0,0,67,0,9.0645685,276.84277
2019,1,6,2,5.5808115,87.63795,1038,0,0,72,0,8.049845,280.30487
2019,1,6,3,5.3408117,88.800674,1037.6,0,0,70,0,6.5693827,279.46234
2019,1,6,4,5.6508117,89.3348,1037.7,0,0,54,0,6.5693827,279.46234
2019,1,6,5,5.4408116,90.13971,1037.5,0,0,48,0,7.6367526,278.1301
2019,1,6,6,5.6408114,90.22114,1037.4,0,0,26,0,6.9899354,281.88867
2019,1,6,7,5.470812,89.634094,1037,0,0,35,0,6.725354,285.5241
2019,1,6,8,5.260812,89.4243,1037.1,0,0,29,0,7.0911775,293.9625
2019,1,6,9,5.4108114,89.18566,1037.6,0,0,19,0,7.4128532,299.0546
2019,1,6,10,5.1108117,89.98249,1037.7,0,0,26,31.853903,8.0899935,302.27563
2019,1,6,11,6.6708117,89.2425,1038.1,0,0,23,45.31915,8.4963045,306.38437
2019,1,6,12,7.760812,86.65061,1038.4,0,0,19,47.872337,7.4128532,299.0546
2019,1,6,13,8.460812,84.94126,1038.1,0,0,7,55.531918,6.28713,293.6294
2019,1,6,14,9.280811,82.26464,1037.9,0,0,4,57.44681,7.2359104,275.7106
2019,1,6,15,9.520812,81.27929,1037.6,0,0,5,56.808514,8.647496,272.38596
2019,1,6,16,9.420812,83.37164,1037.9,0,0,5,56.808514,8.287822,272.48956
2019,1,6,17,8.750812,85.5668,1038.2,0,0,17,49.148937,7.9932976,277.76517
2019,1,6,18,7.8208117,87.20189,1038.1,0,0,29,15.650709,7.172949,287.52557
2019,1,6,19,7.740812,87.61932,1038.2,0,0,23.7,0,6.489992,289.44003
2019,1,6,20,7.1908116,88.052925,1038.2,0,0,25.500002,0,7.172949,287.52557
2019,1,6,21,7.0008116,88.21859,1038.3,0,0,23,0,7.172949,287.52557
2019,1,6,22,6.9508114,87.905334,1037.8,0,0,45,0,6.28713,283.2405
2019,1,6,23,8.390811,87.6862,1038.3,0,0,48,0,8.4042845,260.1342
2019,1,7,0,8.820811,87.7299,1038,0,0,33,0,9.0645685,263.15723
2019,1,7,1,9.120811,87.76013,1037.6,0,0,50,0,9.746631,265.7636
2019,1,7,2,9.350812,87.78318,1037.5,0,0,70,0,11.901798,266.53177
2019,1,7,3,9.560812,87.62367,1037.2,0,0,82,0,13.698934,266.9872
2019,1,7,4,9.710812,87.398926,1037,0,0,72,0,14.05845,267.06433
2019,1,7,5,9.640812,87.812065,1036.6,0,0,69,0,14.417988,267.1376
2019,1,7,6,9.320811,87.84049,1035.9,0,0,60,0,13.722565,265.48602
2019,1,7,7,9.390812,88.756256,1035.3,0,0,83,0,13.797912,262.50415
2019,1,7,8,9.5808115,89.078224,1034.9,0,0,100,0,15.39184,259.2157
2019,1,7,9,9.950811,88.62629,1034.8,0,0,100,0,18.129137,263.15723
2019,1,7,10,10.150811,89.860596,1034.9,0,0,100,0,19.917469,263.77417
2019,1,7,11,10.020812,93.65244,1034.7,0,0,100,0,19.245697,262.4762
2019,1,7,12,10.140812,94.23152,1034.4,0,0,100,0,20.991426,264.09387
2019,1,7,13,10.230812,94.55525,1033.6,0,0,100,0,22.392462,265.38934
2019,1,7,14,10.400811,92.85388,1032.6,0,0,100,0,25.582806,267.5805
2019,1,7,15,10.530811,91.05761,1031.9,0,0,67,17.234043,24.57511,264.95755
2019,1,7,16,10.290812,90.66957,1031.7,0,0,92,1.2765956,29.179993,267.8789
2019,1,7,17,10.220812,89.07496,1031.7,0,0,100,0,27.722336,269.25595
2019,1,7,18,9.970812,89.17412,1030.9,0,0,100,0,27.009598,268.47247
2019,1,7,19,10.140812,88.4025,1030.5,0,0,100,0,26.282465,269.21518
2019,1,7,20,10.070811,90.0376,1030.3,0,0,100,0,25.20257,270.81845
2019,1,7,21,10.200811,90.909294,1030.1,0,0,100,0,23.828083,274.3323
2019,1,7,22,10.240811,91.03589,1030.2,0,0,98,0,22.101183,282.22513
2019,1,7,23,9.940811,90.580505,1030.3,0,0,100,0,20.780453,284.03625
2019,1,8,0,9.270812,87.35378,1030.3,0,0,100,0,19.33639,294.1791
2019,1,8,1,8.5808115,83.66773,1030.7,0,0,54,0,18.875126,304.9025
2019,1,8,2,8.280811,81.269554,1030.8,0,0,33,0,17.49615,306.63412
2019,1,8,3,7.6408114,79.64812,1030.8,0,0,29.400002,0,15.379206,302.57407
2019,1,8,4,7.2108116,81.11212,1030.7,0,0,29.1,0,15.496736,300.73547
2019,1,8,5,6.5708117,83.166954,1030.7,0,0,25.500002,0,16.179987,302.27563
2019,1,8,6,6.5408115,83.98977,1030.4,0,0,27.300001,0,16.676977,302.66092
2019,1,8,7,6.7708116,82.60881,1030.4,0,0,26.7,0,16.704155,307.11685
2019,1,8,8,6.510812,83.57141,1030.4,0,0,27.300001,0,16.323528,311.42368
2019,1,8,9,6.1508117,84.53527,1030.7,0,0,26.7,0,15.273505,315
2019,1,8,10,5.9208117,84.74592,1031.1,0,0,14.400001,38.07815,14.512064,316.0051
2019,1,8,11,6.9608116,80.73171,1031.3,0,0,35,37.659573,13.513193,311.7603
2019,1,8,12,8.030811,77.66196,1031.7,0,0,45,31.276594,14.003028,313.95837
2019,1,8,13,8.460812,75.154274,1031.3,0,0,41,33.82979,15.815435,318.6914
2019,1,8,14,8.770812,70.98515,1031,0,0,25,44.04255,16.641972,321.14664
2019,1,8,15,8.850812,68.19022,1030.8,0,0,20,47.234047,16.279802,324.90417
2019,1,8,16,8.410811,70.059784,1030.8,0,0,23,45.31915,13.896187,323.427
2019,1,8,17,7.5608115,73.145454,1031.1,0,0,19,47.872337,13.089354,328.49573
2019,1,8,18,6.2308116,78.4106,1030.9,0,0,7,23.354256,11.609651,330.25513
2019,1,8,19,5.720812,80.19723,1031,0,0,1,0,9.885262,326.88867
2019,1,8,20,4.9008117,83.11449,1031.2,0,0,2,0,9.387651,327.5288
2019,1,8,21,4.3308115,84.845665,1031.7,0,0,17,0,8.891343,328.24054
2019,1,8,22,4.2008114,84.22087,1031.6,0,0,30,0,8.714677,321.70984
2019,1,8,23,3.9908116,84.98523,1031.8,0,0,17,0,7.928177,320.52753
2019,1,9,0,3.8308115,85.025955,1032,0,0,7,0,8.217153,331.1892
2019,1,9,1,3.6608117,86.48861,1031.9,0,0,44,0,8.0899935,327.72437
2019,1,9,2,2.7408116,89.178154,1031.9,0,0,19.2,0,9,323.13013
2019,1,9,3,2.6408117,89.2973,1031.6,0,0,29.400002,0,9.585739,325.71313
2019,1,9,4,2.5608115,89.48356,1031.4,0,0,30.000002,0,10.883676,325.7843
2019,1,9,5,2.6708117,89.88375,1030.9,0,0,28.2,0,10.630672,331.69925
2019,1,9,6,2.4708116,89.86456,1031.1,0,0,23,0,10.239453,349.87534
2019,1,9,7,2.6508117,88.33319,1031.4,0,0,88,0,9.028754,355.4261
2019,1,9,8,2.8708117,87.9738,1031.6,0,0,92,0,8.28,360
2019,1,9,9,2.4508116,89.343025,1031.8,0,0,73,0,6.5693827,350.5377
2019,1,9,10,1.6308116,92.10196,1032.2,0,0,1.2,44.83688,7.9526596,354.8056
2019,1,9,11,3.4408116,86.96319,1032.6,0,0,2,58.723404,9.531505,10.885529
2019,1,9,12,5.0908117,78.89698,1032.9,0,0,4,57.44681,10.739833,13.570435
2019,1,9,13,5.8908114,68.813774,1032.3,0,0,4,57.44681,11.298495,22.479431
2019,1,9,14,6.2008114,64.18746,1031.9,0,0,18.300001,48.31915,10.829958,21.447723
2019,1,9,15,6.3408117,63.243958,1031.8,0,0,30.000002,40.851063,11.043261,19.025604
2019,1,9,16,5.9008117,65.393265,1031.8,0,0,28.500002,41.80851,9.227524,20.55603
2019,1,9,17,4.6308117,70.51883,1031.9,0,0,28.500002,41.80851,6.28713,13.240509
2019,1,9,18,3.0708115,76.50829,1031.9,0,0,19.800001,20.944397,6.0347,17.35402
2019,1,9,19,2.0008116,79.476456,1032.5,0,0,0,0,6.28713,23.629364
2019,1,9,20,1.1808116,82.577385,1032.4,0,0,1,0,5.8603754,10.619659
2019,1,9,21,0.22081159,84.545746,1032.6,0,0,0,0,6.162207,6.7098236
2019,1,9,22,-0.25918844,86.776596,1032.6,0,0,6.9,0,6.489992,3.1798248
2019,1,9,23,-0.8891884,87.938705,1032.8,0,0,20,0,6.638072,12.528809
2019,1,10,0,-1.0891883,89.106636,1033.1,0,0,27,0,6.162207,6.7098236
2019,1,10,1,-1.0391884,89.645805,1032.7,0,0,75,0,5.7599998,360
2019,1,10,2,-1.4591883,90.14027,1032.4,0,0,39,0,5.7599998,360
2019,1,10,3,-1.9391885,90.77086,1032.4,0,0,5,0,5.4477882,352.40536
2019,1,10,4,-1.2091883,90.637886,1032.8,0,0,47,0,5.0528407,355.91437
2019,1,10,5,-0.26918843,87.29338,1032.7,0,0,85,0,4.379589,350.5377
2019,1,10,6,-0.039188415,87.06189,1032.3,0,0,75,0,4.452954,345.96375
2019,1,10,7,0.26081157,85.75261,1032.1,0,0,32,0,4.5536795,341.56506
2019,1,10,8,0.4608116,86.22423,1032.1,0,0,66,0,4.829907,333.43497
2019,1,10,9,0.9308116,85.45954,1032.4,0,0,58,0,5.154415,335.22485
2019,1,10,10,1.2008116,85.30594,1032.7,0,0,76,8.782977,5.3517847,340.3462
2019,1,10,11,0.9608116,87.05305,1032.7,0,0,64,19.148937,5.154415,335.22485
2019,1,10,12,2.6808116,84.93859,1032.9,0,0,60,21.702127,4.8433046,318.01282
2019,1,10,13,4.1708117,79.37338,1032.5,0,0,91,1.9148934,6.1094027,315
2019,1,10,14,4.8308115,80.22955,1032.1,0,0,89,3.191489,7.145796,310.91437
2019,1,10,15,5.4208117,80.89983,1031.9,0,0,67,17.234043,7.145796,310.91437
2019,1,10,16,5.6108117,84.345894,1031.7,0,0,79,9.574467,6.8777895,317.1211
2019,1,10,17,5.4508114,88.05989,1031.8,0,0,89,3.191489,7.653705,318.8141
2019,1,10,18,5.5008116,90.2725,1031.2,0,0,95,0,9.220499,321.3402
2019,1,10,19,5.5008116,92.26823,1031.3,0,0,86,0,9.885262,326.88867
2019,1,10,20,6.0608115,91.5351,1031.4,0,0,51,0,10.163227,337.0679
2019,1,10,21,6.030812,90.57326,1031.8,0,0,85,0,9.904906,340.90652
2019,1,10,22,6.3108115,89.334045,1031.9,0,0,45,0,9.449572,342.25534
2019,1,10,23,6.1508117,87.51327,1032.1,0,0,39,0,8.707237,330.25513
2019,1,11,0,6.0608115,86.52058,1032.1,0,0,7,0,9.178235,318.17984
2019,1,11,1,5.3308115,86.191154,1031.9,0,0,51,0,9.422101,316.54816
2019,1,11,2,5.1708117,86.84963,1031.8,0,0,83,0,10.464797,310.8151
2019,1,11,3,5.760812,87.533264,1031.7,0,0,89,0,10.948973,313.6678
2019,1,11,4,6.4108114,87.849434,1031.8,0,0,75,0,10.97262,318.9909
2019,1,11,5,6.740812,88.06878,1031.7,0,0,70,0,10.739832,320.44034
2019,1,11,6,6.1808114,88.508514,1031.4,0,0,80,0,10.799999,323.13013
2019,1,11,7,6.1308117,89.003426,1031.5,0,0,66,0,10.883676,325.7843
2019,1,11,8,6.300812,88.95723,1031.6,0,0,20,0,10.805998,330.01837
2019,1,11,9,6.1508117,88.63025,1032.2,0,0,23,0,10.630672,331.69925
2019,1,11,10,5.9608116,89.49005,1032.6,0,0,36,28.69149,10.464797,333.43497
2019,1,11,11,6.9108114,88.08609,1033.1,0,0,73,13.404254,10.144082,332.52557
2019,1,11,12,8.0808115,85.2506,1033.2,0,0,30.000002,40.851063,9.339208,332.4472
2019,1,11,13,8.660811,81.72234,1032.8,0,0,60,21.702127,10.365251,339.67688
2019,1,11,14,9.130812,76.658806,1032.6,0,0,100,0,11.874544,345.96375
2019,1,11,15,9.040812,77.77675,1032.2,0,0,100,0,7.2,323.13013
2019,1,11,16,8.860811,78.18292,1032.2,0,0,89,3.191489,7.491114,305.2176
2019,1,11,17,8.410811,79.378334,1032.1,0,0,66,17.872341,8.049845,296.56506
2019,1,11,18,7.490812,82.53451,1032.3,0,0,29,20.272161,9.021574,298.61047
2019,1,11,19,7.3508115,83.21388,1032.2,0,0,26,0,8.854829,296.56506
2019,1,11,20,7.5008116,84.40918,1032.3,0,0,22,0,8.557102,292.24902
2019,1,11,21,7.510812,85.480484,1032.1,0,0,47,0,8.557102,284.62088
2019,1,11,22,7.5408115,86.86843,1032,0,0,70,0,9.178235,281.30994
2019,1,11,23,7.6508117,88.16069,1031.8,0,0,98,0,11.165805,271.84763
2019,1,12,0,8.180811,88.58077,1031.1,0,0,100,0,12.964998,271.59113
2019,1,12,1,8.480812,89.65564,1030.2,0,0,100,0,14.759999,270
2019,1,12,2,8.700811,89.73671,1029.4,0,0,100,0,16.93531,272.43665
2019,1,12,3,8.870811,89.56648,1029.4,0,0,95,0,20.008356,278.2759
2019,1,12,4,9.010812,89.33288,1028.6,0,0,80,0,19.813087,272.08258
2019,1,12,5,9.030811,90.01218,1028.1,0,0,80,0,19.829433,273.12213
2019,1,12,6,8.900811,91.24583,1027,0,0,98,0,20.532627,272.00955
2019,1,12,7,8.890812,91.245056,1026.5,0,0,100,0,21.626984,272.8624
2019,1,12,8,8.940811,91.37411,1025.9,0,0,100,0,21.611998,271.90915
2019,1,12,9,9.150811,91.3272,1025.8,0,0,100,0,22.346113,272.7702
2019,1,12,10,9.440811,91.47365,1025,0,0,97,0,23.499481,275.2739
2019,1,12,11,9.390812,90.35112,1025.1,0,0,94,0,21.398056,282.63336
2019,1,12,12,9.3308115,87.54027,1025.2,0,0,45,31.276594,20.724247,287.1759
2019,1,12,13,9.510812,84.65789,1024.9,0,0,39,35.106384,20.176065,285.5241
2019,1,12,14,9.640812,83.97691,1024.8,0,0,77,10.851063,20.948164,289.0577
2019,1,12,15,9.680812,81.58369,1024.3,0,0,79,9.574467,19.93048,286.79837
2019,1,12,16,9.410811,80.36705,1023.8,0,0,51,27.446808,21.313093,285.67953
2019,1,12,17,9.230812,81.68959,1023.9,0,0,48,29.361702,23.491207,285.1011
2019,1,12,18,9.300812,83.58681,1023.9,0,0,73,6.8808503,24.535524,284.44403
2019,1,12,19,9.3308115,85.45701,1023.5,0,0,55,0,25.346148,281.46954
2019,1,12,20,9.460812,86.77523,1023.5,0,0,61,0,26.405453,281.00354
2019,1,12,21,9.650811,87.6928,1023.5,0,0,100,0,26.552288,282.5288
2019,1,12,22,9.890812,87.957,1023.4,0,0,100,0,27.155552,284.58893
2019,1,12,23,10.240811,86.79857,1023.2,0,0,95,0,25.068514,282.43958
2019,1,13,0,10.160811,87.98335,1023,0,0,97,0,26.052162,281.15466
2019,1,13,1,10.050812,89.24205,1022.4,0,0,98,0,26.052162,281.15466
2019,1,13,2,10.0808115,89.12314,1022.2,0,0,100,0,25.212852,279.8658
2019,1,13,3,10.030811,89.24029,1021.3,0,0,100,0,24.387177,278.48895
2019,1,13,4,9.800812,90.26114,1021.3,0,0,100,0,24.648829,276.70984
2019,1,13,5,9.640812,90.37142,1020.7,0,0,100,0,24.933735,274.96973
2019,1,13,6,9.550812,89.01456,1019.9,0,0,100,0,25.223133,272.45404
2019,1,13,7,9.3308115,88.62898,1019.5,0,0,100,0,26.319422,273.13635
2019,1,13,8,9.150811,87.88398,1018.7,0,0,100,0,26.319422,273.13635
2019,1,13,9,8.850812,88.644646,1019,0,0,100,0,26.302181,272.3533
2019,1,13,10,9.0808115,87.213936,1018.5,0,0,100,0,25.56,270
2019,1,13,11,9.360811,87.66367,1018.1,0,0,100,0,27.359999,270
2019,1,13,12,9.520812,87.61963,1017.8,0,0,100,0,26.649727,268.45184
2019,1,13,13,9.950811,87.24416,1016.7,0,0,100,0,26.319422,266.86365
2019,1,13,14,10.090812,88.45809,1015.8,0,0,100,0,27.757376,267.02628
2019,1,13,15,10.270812,88.71633,1015,0,0,100,0,31.37168,273.28925
2019,1,13,16,10.5808115,88.26367,1014.5,0,0,100,0,30.312773,285.85193
2019,1,13,17,10.730812,83.65411,1014.1,0,0,100,0,29.68636,292.83368
2019,1,13,18,10.430812,82.98834,1014.2,0,0,20.7,25.174131,29.947153,297.1811
2019,1,13,19,10.160811,81.258675,1014.4,0,0,6.9,0,29.204409,300.35812
2019,1,13,20,9.910811,80.05333,1014.7,0,0,12.6,0,28.257132,304.09497
2019,1,13,21,9.600812,77.545265,1015.6,0,0,22.800001,0,27.155552,308.5412
2019,1,13,22,9.230812,74.194565,1016.2,0,0,17.400002,0,25.460934,313.85425
2019,1,13,23,8.650811,71.819405,1017.2,0,0,15.6,0,21.67487,318.36646
2019,1,14,0,8.100811,71.91208,1017.8,0,0,21,0,19.602652,315.74408
2019,1,14,1,7.740812,72.4556,1018.3,0,0,17.1,0,19.09358,314.2361
2019,1,14,2,7.6808114,72.4952,1018.9,0,0,6,0,17.713316,307.5686
2019,1,14,3,7.5008116,73.499146,1019.4,0,0,7.5000005,0,17.57744,304.99203
2019,1,14,4,7.4008117,74.480385,1020.1,0,0,8.700001,0,17.373497,304.01935
2019,1,14,5,7.260812,75.36019,1020.3,0,0,4.2000003,0,16.375053,303.3407
